employee_id,Nama,domisili,jenis_kelamin,date_of_birth,join_date,resign_date,marriage_stat,dependant,education,absent_90D,avg_time_work,departemen,position,income,total_komp,job_satisfaction,performance_rating,churn_status
EM13623,Aslijan Prakasa,Tangerang,Laki-laki,1988-10-21,2020-10-17,2024-05-07,Married,2,D1,2.0,9.67,Service & Support,Staff,4282790.0,,1,1,0
EM8365,Rusman Mahendra,Tangerang,Laki-laki,1993-07-08,2020-09-11,2021-05-07,Married,1,SLTA,9.0,9.14,Corporate Strategy & Communications,Staff,2633386.0,,1,1,0
EM0356,Eja Pratiwi,Kabupaten Bogor,Perempuan,1994-07-08,2023-03-20,2024-03-03,Married,0,SLTA,8.0,9.58,Creative & Design,Staff,2724539.0,,2,1,0
EM14999,Jessica Rahayu,Kota Jakarta Utara,Perempuan,1991-02-11,2023-10-30,,Married,2,S1,3.0,9.52,Engineering & IT,Junior,7060757.0,,3,1,0
EM14141,Elon Napitupulu,Kota Jakarta Selatan,Laki-laki,1978-12-30,2024-06-21,,Married,3,SLTA,13.0,9.42,Corporate Strategy & Communications,Manager,13588035.691960843,,3,4,0
EM12545,Slamet Simbolon,Kabupaten Bekasi,Laki-laki,1991-07-04,2022-06-21,,Married,3,S1,4.0,9.65,HR,Junior,6280426.0,,1,3,0
EM5161,Baktiadi Yolanda,Kota Jakarta Selatan,Laki-laki,1983-03-16,2023-08-15,2024-05-31,Married,2,D2,0.0,9.27,Engineering & IT,Senior,9987861.294198502,,4,4,0
EM2804,Cengkir Purnawati,Kabupaten Bekasi,Perempuan,1972-01-29,2024-05-04,2024-10-29,Married,1,D2,3.0,9.71,Finance & Accounting,Senior,10166046.658605373,,4,4,0
EM9683,Kunthara Hardiansyah,Kota Depok,Perempuan,1971-01-14,2024-05-15,,Married,0,D3,4.0,9.85,Marketing,Senior,7955734.133497026,,4,3,0
EM5846,Prayoga Sitompul,Kota Jakarta Utara,Laki-laki,1983-04-12,2021-06-02,,Married,2,S1,2.0,9.38,Marketing,Senior,13040889.677289672,,3,3,0
EM2657,Bagya Prastuti,Kota Depok,Laki-laki,1995-09-05,2024-01-02,,Single,0,S1,1.0,9.05,Engineering & IT,Junior,5507109.0,,1,3,0
EM2540,Omar Pradipta,Kota Jakarta Utara,Laki-laki,1982-06-06,2023-11-06,,Married,2,D1,4.0,9.13,HR,Manager,9444022.385492234,,4,4,0
EM13467,Bakianto Mulyani,Tangerang,Perempuan,1972-01-02,2023-07-18,2023-12-28,Married,3,SLTA,6.0,9.25,Service & Support,Senior,11707725.2058258,,3,4,0
EM8641,Margana Sitompul,Kota Jakarta Barat,Laki-laki,1989-05-14,2020-03-10,2024-05-30,Married,3,SLTA,15.0,9.73,Engineering & IT,Staff,1322615.0,,1,3,0
EM14962,Naradi Ramadan,Kota Jakarta Selatan,Laki-laki,1997-08-21,2021-10-21,,Single,0,S1,1.0,9.53,Creative & Design,Junior,6460566.0,,1,2,0
EM8715,Ian Suryatmi,Kota Jakarta Timur,Laki-laki,1981-04-06,2023-11-13,,Married,3,SLTA,12.0,9.65,Corporate Strategy & Communications,Manager,9999413.457807334,,3,3,0
EM5805,Garan Haryanto,Kota Jakarta Selatan,Laki-laki,1980-09-16,2023-11-21,,Married,2,D2,3.0,9.15,Corporate Strategy & Communications,Senior,8275893.451216417,,3,4,0
EM0309,Kani Suartini,Kota Jakarta Selatan,Perempuan,1986-04-16,2022-10-10,,Married,2,S1,0.0,9.72,HR,Junior,6432706.0,,3,1,0
EM12302,Ozy Wahyudin,Kota Jakarta Timur,Perempuan,1978-07-11,2022-06-27,,Married,2,S1,1.0,9.8,HR,Manager,13637344.226718372,,4,3,0
EM13824,Tri Haryanto,Kota Jakarta Timur,Laki-laki,1981-09-23,2023-07-20,,Married,0,D3,4.0,9.23,Finance & Accounting,Manager,10196613.697307715,1.0,3,3,0
EM12873,Intan Mahendra,Kota Jakarta Timur,Perempuan,1992-07-10,2023-06-05,2023-11-23,Married,1,SLTA,0.0,9.7,Finance & Accounting,Staff,1805277.0,,2,2,0
EM8972,Dagel Widodo,Kota Bekasi,Perempuan,1974-09-29,2020-12-11,,Married,2,D3,3.0,9.53,Creative & Design,Manager,8368796.704647895,,3,3,0
EM15052,Muni Pudjiastuti,Kota Jakarta Barat,Laki-laki,1992-11-27,2023-10-04,,Married,0,S1,1.0,9.64,Corporate Strategy & Communications,Junior,6035395.0,,1,2,0
EM1203,Abyasa Padmasari,Kota Jakarta Pusat,Laki-laki,1986-03-15,2022-05-24,2023-04-23,Married,2,D1,5.0,9.68,Corporate Strategy & Communications,Staff,4850250.0,,3,2,0
EM5919,Malik Rahimah,Kabupaten Bogor,Perempuan,1970-09-21,2021-02-27,,Married,4,D1,2.0,9.38,Service & Support,Manager,8961007.107947221,,3,3,0
EM7710,Mala Usamah,Kabupaten Bekasi,Laki-laki,1978-05-16,2020-01-23,,Married,1,D3,1.0,9.04,Corporate Strategy & Communications,Manager,9323249.204723716,,4,4,0
EM3507,Asman Astuti,Tangerang,Perempuan,1984-08-16,2020-01-25,2023-03-06,Married,2,SLTA,5.0,9.03,Creative & Design,Staff,1361972.0,,1,3,0
EM0166,Dinda Zulkarnain,Kota Jakarta Barat,Laki-laki,1977-07-01,2020-07-31,,Married,2,S1,2.0,9.75,Operations,Senior,12896936.123208964,,3,4,0
EM12204,Marsudi Yolanda,Kota Jakarta Timur,Laki-laki,1968-12-04,2022-08-09,,Married,3,D2,2.0,9.14,Corporate Strategy & Communications,Manager,9844981.06351492,,3,4,0
EM8268,Asman Astuti,Kabupaten Bogor,Laki-laki,1969-06-20,2023-11-09,,Married,2,S1,1.0,9.68,HR,Manager,12434619.92103747,,3,4,0
EM11324,Rahayu Irawan,Kota Jakarta Utara,Laki-laki,1997-06-14,2020-05-08,2023-06-16,Married,1,SLTA,10.0,9.41,Operations,Staff,2715176.0,1.0,3,3,0
EM11977,Daliono Suartini,Kepulauan Seribu,Laki-laki,1988-08-02,2023-11-07,2024-02-28,Single,0,SLTA,3.0,9.08,HR,Staff,1478736.0,,2,1,0
EM10361,Shania Nuraini,Kota Jakarta Selatan,Laki-laki,1998-03-06,2022-09-20,2023-01-01,Single,0,SLTA,9.0,9.39,Marketing,Staff,2107532.0,,2,1,0
EM0011,Mala Lailasari,Kabupaten Bogor,Laki-laki,2000-04-30,2020-02-22,2023-07-25,Married,0,D3,2.0,9.02,Corporate Strategy & Communications,Staff,4559616.0,,2,3,0
EM7408,Karsana Kusmawati,Kota Jakarta Selatan,Perempuan,1983-08-15,2021-07-24,,Married,2,S1,3.0,9.52,Operations,Senior,11310104.64127515,,4,3,0
EM12566,Mujur Hutapea,Kota Depok,Laki-laki,1985-04-16,2020-08-12,2023-11-22,Married,1,D2,2.0,9.79,Marketing,Staff,3825536.0,,1,3,0
EM5966,Dono Thamrin,Kota Jakarta Timur,Laki-laki,1995-12-12,2023-08-14,,Married,0,S1,4.0,9.36,Creative & Design,Junior,6342385.0,,2,2,0
EM1492,Kayla Maryati,Kota Bogor,Laki-laki,1970-10-10,2020-10-28,,Married,2,S1,0.0,9.4,Marketing,Senior,12763068.458982369,1.0,3,3,0
EM3551,Dimas Hidayat,Kota Jakarta Utara,Laki-laki,1980-08-04,2022-06-21,,Married,4,S1,0.0,9.43,Service & Support,Senior,11310477.51821844,,3,4,0
EM11655,Qori Maryadi,Kota Jakarta Selatan,Perempuan,1985-11-12,2024-01-25,,Married,1,D2,1.0,9.02,HR,Staff,3540622.0,,1,3,0
EM12898,Halima Wacana,Kota Jakarta Timur,Laki-laki,1981-03-06,2023-09-05,2024-06-12,Divorce,1,SLTA,2.0,9.59,Finance & Accounting,Senior,12409184.236149885,,3,4,0
EM5147,Latif Mulyani,Kabupaten Bekasi,Perempuan,2000-05-03,2020-07-25,,Single,0,D1,5.0,9.11,Engineering & IT,Staff,4278955.0,,3,1,0
EM14636,Restu Fujiati,Kabupaten Bogor,Laki-laki,1976-12-04,2023-10-23,,Married,0,S1,0.0,9.59,Finance & Accounting,Manager,16097971.840790266,1.0,4,3,0
EM4852,Septi Maulana,Kota Jakarta Timur,Laki-laki,1998-03-13,2023-11-14,2024-06-08,Married,1,D2,8.0,9.85,Operations,Staff,3511755.0,,1,1,0
EM9679,Wisnu Nuraini,Kota Bekasi,Perempuan,1975-07-01,2021-12-06,,Married,2,S1,5.0,9.35,Engineering & IT,Manager,10616733.676495375,1.0,4,3,0
EM9387,Darman Pradana,Kota Bogor,Perempuan,1988-10-19,2023-07-03,,Single,0,D3,5.0,9.01,Marketing,Staff,3625824.0,,2,3,0
EM7799,Harto Salahudin,Kabupaten Bekasi,Laki-laki,1996-05-30,2023-10-21,2024-07-01,Married,1,SLTA,14.0,9.59,Corporate Strategy & Communications,Staff,1463513.0,,1,3,0
EM2225,Kenari Usamah,Kota Jakarta Selatan,Perempuan,1992-10-25,2023-02-02,,Married,2,S1,4.0,9.09,Engineering & IT,Junior,5145448.0,,3,1,0
EM2404,Raden Pradana,Kota Depok,Laki-laki,1984-09-19,2020-07-10,2023-10-16,Married,2,SLTA,6.0,9.07,Service & Support,Staff,2830273.0,,3,3,0
EM14531,Jasmin Hutasoit,Tangerang,Perempuan,1988-09-26,2023-05-03,2024-02-23,Married,2,D1,6.0,9.19,Engineering & IT,Staff,4092605.0,,3,3,0
EM14972,Opan Siregar,Kota Jakarta Timur,Perempuan,1994-04-09,2023-10-24,,Married,3,D2,1.0,9.34,Service & Support,Staff,4889624.0,,1,2,0
EM13117,Manah Nashiruddin,Kota Depok,Laki-laki,1993-05-24,2021-09-25,,Married,0,D3,1.0,9.16,Corporate Strategy & Communications,Staff,4407857.0,1.0,3,3,0
EM5249,Fitria Iswahyudi,Kabupaten Bogor,Perempuan,1991-10-09,2023-06-26,2024-05-07,Married,3,D2,0.0,9.82,Corporate Strategy & Communications,Staff,3886418.0,,2,1,0
EM15297,Rahmat Mandala,Kota Jakarta Selatan,Laki-laki,1969-11-03,2020-10-22,,Married,0,S1,1.0,9.9,Creative & Design,Manager,15643398.998098018,,4,3,0
EM14587,Asman Maryadi,Kabupaten Bogor,Laki-laki,1987-08-17,2023-09-11,,Married,3,D2,6.0,9.2,Creative & Design,Staff,4919463.0,,2,2,0
EM14054,Dodo Budiyanto,Kota Depok,Laki-laki,1984-11-21,2020-03-06,,Single,0,S1,3.0,9.07,Creative & Design,Junior,5649657.0,2.0,2,1,0
EM2446,Gamani Prayoga,Tangerang,Perempuan,1997-01-04,2020-11-15,2024-04-06,Married,0,SLTA,9.0,9.75,HR,Staff,2413497.0,,3,1,0
EM7495,Eka Budiyanto,Kota Depok,Perempuan,1987-09-01,2021-02-02,2024-04-04,Married,2,SLTA,2.0,9.73,Engineering & IT,Staff,2561143.0,,2,2,0
EM3764,Jane Prayoga,Kota Jakarta Timur,Laki-laki,1969-12-08,2020-01-12,2023-02-16,Married,2,SLTA,8.0,9.11,Service & Support,Senior,6288203.035699441,,3,3,0
EM3392,Zulfa Sihombing,Kabupaten Bogor,Laki-laki,1975-01-05,2023-02-13,2023-08-25,Married,2,D2,5.0,9.04,Service & Support,Senior,8248931.920142735,,3,3,0
EM9348,Marsito Nainggolan,Kabupaten Bekasi,Laki-laki,1996-11-25,2023-02-23,,Married,2,S1,2.0,9.49,Corporate Strategy & Communications,Junior,5679672.0,1.0,1,3,0
EM9553,Eka Hakim,Kota Depok,Laki-laki,1995-08-01,2023-10-23,2024-02-19,Married,0,SLTA,7.0,9.13,Service & Support,Staff,2887547.0,,2,1,0
EM10970,Novi Wahyudin,Tangerang,Laki-laki,1976-07-21,2024-02-13,2024-08-24,Married,1,D3,7.0,9.32,Engineering & IT,Senior,6733584.357675489,1.0,3,3,0
EM13356,Reza Farida,Kabupaten Bekasi,Laki-laki,1978-12-09,2023-08-26,,Married,2,S1,1.0,9.39,Marketing,Manager,11382950.417968482,,4,4,0
EM5801,Hana Najmudin,Kota Jakarta Selatan,Laki-laki,1979-03-28,2023-10-24,,Married,2,SLTA,11.0,9.72,Engineering & IT,Manager,9907969.102424044,,3,3,0
EM8838,Faizah Purwanti,Kota Jakarta Timur,Laki-laki,1996-12-26,2024-10-20,,Single,0,SLTA,7.0,9.65,Finance & Accounting,Staff,1964889.0,,1,3,1
EM14304,Siska Laksita,Tangerang,Perempuan,1988-07-01,2020-07-03,2024-02-29,Married,2,SLTA,13.0,9.73,Finance & Accounting,Staff,1468444.0,,1,1,0
EM12910,Teddy Uwais,Kabupaten Bekasi,Laki-laki,1975-10-16,2020-09-25,,Married,5,SLTA,12.0,9.04,HR,Manager,14281721.639217516,,3,3,0
EM14301,Pangeran Pradana,Kota Jakarta Utara,Perempuan,1992-05-21,2024-06-27,2024-10-31,Married,1,D3,6.0,9.06,Operations,Staff,4401343.0,,2,1,0
EM0319,Luhung Ramadan,Tangerang,Perempuan,1975-08-08,2022-11-08,,Married,1,D1,8.0,9.14,Marketing,Manager,9169420.05192924,,3,4,0
EM11403,Okta Pratama,Kota Jakarta Timur,Perempuan,1972-03-29,2022-11-11,,Married,3,S1,3.0,9.69,Finance & Accounting,Senior,11011421.061036956,,4,4,0
EM10458,Karsa Permata,Tangerang,Perempuan,1994-12-25,2023-08-14,2024-04-19,Married,1,SLTA,12.0,9.86,Marketing,Staff,1201861.0,,2,3,0
EM13507,Emil Saputra,Tangerang,Laki-laki,1979-12-18,2023-10-09,,Married,0,S1,4.0,9.64,Corporate Strategy & Communications,Manager,10639077.448196355,2.0,4,3,0
EM8555,Nabila Yuliarti,Kota Jakarta Barat,Laki-laki,1975-01-17,2020-05-05,2024-04-17,Married,2,SLTA,8.0,9.09,Corporate Strategy & Communications,Senior,13111971.01190327,,3,4,0
EM4965,Ami Mardhiyah,Kota Jakarta Barat,Laki-laki,1979-02-21,2020-11-13,,Divorce,2,S1,0.0,9.68,Operations,Senior,15947967.200889848,4.0,4,3,0
EM8720,Daniswara Puspasari,Kabupaten Bogor,Laki-laki,1996-06-03,2024-03-17,,Married,0,S1,6.0,9.8,Creative & Design,Junior,6405169.0,,1,3,0
EM6393,Fitria Salahudin,Kota Jakarta Pusat,Perempuan,1975-12-17,2022-02-06,,Married,3,S1,1.0,9.67,Creative & Design,Senior,15112539.079932556,,4,4,0
EM0178,Dirja Halimah,Kota Jakarta Selatan,Laki-laki,1986-03-03,2020-08-23,2024-09-21,Married,0,SLTA,11.0,9.35,Creative & Design,Staff,1822256.0,,2,2,0
EM10571,Jarwadi Mansur,Kabupaten Bogor,Perempuan,1984-09-29,2020-08-16,2024-10-06,Married,3,SLTA,15.0,9.04,Creative & Design,Staff,1165379.0,,1,1,0
EM8636,Kiandra Suwarno,Tangerang,Laki-laki,1984-10-23,2021-02-14,,Married,3,S1,3.0,9.61,Finance & Accounting,Junior,5748873.0,,3,3,0
EM1813,Kamaria Utami,Kota Jakarta Timur,Laki-laki,1981-06-26,2022-08-22,,Married,2,S1,4.0,9.59,Corporate Strategy & Communications,Manager,11537870.706839835,,3,3,0
EM2731,Kacung Hidayanto,Kota Depok,Laki-laki,1974-01-23,2022-09-04,,Married,0,S1,3.0,9.2,Creative & Design,Manager,12020004.031490574,,4,3,0
EM15129,Ika Nugroho,Kabupaten Bekasi,Perempuan,1995-07-16,2021-10-04,,Single,0,SLTA,7.0,9.03,Creative & Design,Staff,2527643.0,,3,1,0
EM15078,Lurhur Yuniar,Kota Jakarta Timur,Perempuan,2001-09-24,2022-10-09,,Single,0,SLTA,7.0,9.84,Operations,Staff,2464082.0,,1,2,0
EM14197,Banawa Pranowo,Kabupaten Bekasi,Perempuan,1976-10-14,2024-07-17,,Married,2,S1,2.0,9.56,Service & Support,Senior,13115863.617791755,,3,3,0
EM7967,Jaiman Santoso,Kota Jakarta Pusat,Perempuan,1999-12-17,2020-01-16,2024-05-11,Married,1,D3,0.0,9.28,Finance & Accounting,Staff,3578448.0,,2,2,0
EM11270,Balijan Firgantoro,Kota Jakarta Barat,Laki-laki,1977-07-10,2022-09-11,,Married,0,D2,0.0,9.39,Engineering & IT,Manager,10472610.395309404,,3,4,0
EM4234,Salimah Marpaung,Kabupaten Bogor,Laki-laki,1982-09-14,2024-04-06,,Married,2,S1,1.0,9.42,Engineering & IT,Senior,11127382.875581369,,3,3,0
EM14891,Jasmani Simbolon,Kepulauan Seribu,Laki-laki,1991-07-01,2023-10-02,,Single,0,D2,1.0,9.42,Corporate Strategy & Communications,Staff,4463463.0,1.0,1,3,0
EM9541,Kenari Simbolon,Kabupaten Bogor,Laki-laki,1996-08-23,2022-09-25,2023-01-11,Married,0,SLTA,14.0,9.38,Finance & Accounting,Staff,1610003.0,,1,1,0
EM14927,Rahayu Najmudin,Kota Jakarta Timur,Laki-laki,1998-12-28,2024-10-28,,Single,0,S1,1.0,9.46,Service & Support,Junior,6674934.0,,3,3,1
EM10609,Nabila Hassanah,Kepulauan Seribu,Laki-laki,1972-11-27,2022-12-08,,Married,2,S1,3.0,9.59,Operations,Manager,10807229.88448256,2.0,3,3,0
EM4600,Anastasia Prakasa,Kota Jakarta Timur,Laki-laki,1975-06-16,2024-09-06,,Married,3,S1,4.0,9.38,Creative & Design,Manager,11020157.784687148,,4,4,1
EM11298,Rizki Hutagalung,Kepulauan Seribu,Laki-laki,1978-01-01,2023-01-12,,Married,3,SLTA,5.0,9.28,Finance & Accounting,Manager,6056256.932869642,,4,3,0
EM15060,Naradi Pangestu,Tangerang,Laki-laki,1998-01-20,2021-10-24,2024-10-25,Married,0,D2,4.0,9.07,Creative & Design,Staff,4430978.0,,3,1,0
EM8150,Prabowo Hardiansyah,Kota Jakarta Barat,Laki-laki,1977-02-28,2022-09-30,,Married,2,D3,7.0,9.86,Corporate Strategy & Communications,Manager,6847261.082524525,,4,4,0
EM9019,Garda Widiastuti,Tangerang,Perempuan,1993-04-09,2023-05-23,2024-04-20,Married,2,D2,3.0,9.05,Engineering & IT,Staff,4744027.0,1.0,2,2,0
EM3841,Aris Hidayat,Kota Jakarta Selatan,Perempuan,1976-07-05,2020-09-21,,Married,0,D2,3.0,9.11,Engineering & IT,Senior,8060962.748060047,,4,3,0
EM1307,Wahyu Sirait,Tangerang,Laki-laki,1991-05-04,2023-05-05,2023-09-04,Single,0,SLTA,9.0,9.64,Engineering & IT,Staff,2472946.0,,1,2,0
EM2290,Gambira Anggraini,Kota Jakarta Timur,Perempuan,1986-10-29,2021-07-31,,Married,0,S1,2.0,9.3,HR,Junior,5335723.0,,2,2,0
EM7104,Rusman Tampubolon,Tangerang,Laki-laki,1978-12-30,2020-01-26,,Married,2,D1,7.0,9.21,Service & Support,Manager,6871858.90890841,,3,4,0
EM7109,Ayu Winarsih,Kabupaten Bekasi,Laki-laki,1990-06-08,2024-02-06,,Married,1,S1,3.0,9.55,Marketing,Junior,5432772.0,1.0,3,3,0
EM6377,Elisa Pradipta,Kabupaten Bekasi,Laki-laki,1983-09-26,2023-12-22,,Married,0,SLTA,13.0,9.31,Creative & Design,Manager,13654745.237082727,,3,3,0
EM9445,Karsa Kusumo,Kota Jakarta Barat,Perempuan,1988-03-22,2020-12-23,,Single,0,D2,2.0,9.0,Service & Support,Staff,4137388.0,,3,3,0
EM0505,Adikara Usada,Kota Jakarta Timur,Perempuan,1985-06-13,2021-08-01,,Married,1,D3,7.0,9.62,Engineering & IT,Staff,4194627.0,,3,2,0
EM2936,Wani Prastuti,Kabupaten Bekasi,Perempuan,1988-05-03,2024-06-05,,Married,4,D3,1.0,9.07,Engineering & IT,Staff,4377002.0,1.0,2,3,0
EM11268,Luis Rahimah,Kabupaten Bekasi,Laki-laki,1992-07-05,2020-08-29,2024-01-23,Single,0,D2,1.0,9.27,Finance & Accounting,Staff,4871674.0,,2,1,0
EM12052,Irsad Pangestu,Kota Jakarta Timur,Laki-laki,1982-07-23,2020-05-25,,Married,1,S1,6.0,9.09,Finance & Accounting,Manager,11708728.01168852,,3,3,0
EM0085,Dasa Wibowo,Kota Jakarta Timur,Perempuan,1972-02-14,2021-10-03,,Married,3,SLTA,0.0,9.28,Finance & Accounting,Manager,14291641.92244817,,3,3,0
EM0918,Farah Irawan,Kota Jakarta Timur,Laki-laki,1981-01-24,2023-01-30,,Married,0,S1,2.0,9.26,Creative & Design,Senior,12540914.378731815,,4,3,0
EM0414,Tami Iswahyudi,Kota Depok,Perempuan,1992-08-31,2022-10-13,2023-03-05,Married,2,SLTA,10.0,9.52,Operations,Staff,1789502.0,,2,2,0
EM8064,Aslijan Santoso,Kepulauan Seribu,Laki-laki,1981-07-17,2022-11-17,,Married,0,S1,3.0,9.43,Finance & Accounting,Manager,11462777.977930432,,4,4,0
EM1791,Genta Hutapea,Kota Bekasi,Perempuan,1973-06-28,2020-06-15,,Married,1,D2,3.0,9.06,Operations,Senior,8616632.193594895,,3,3,0
EM14165,Heru Nuraini,Kota Jakarta Timur,Laki-laki,1980-11-23,2020-03-16,,Married,2,D2,3.0,9.55,Marketing,Manager,10209993.55987146,,3,3,0
EM6107,Prayoga Marbun,Kota Jakarta Barat,Laki-laki,1988-01-06,2024-08-26,,Married,4,S1,1.0,9.65,Engineering & IT,Junior,5364270.0,1.0,2,3,1
EM5030,Cahyanto Oktaviani,Kota Bogor,Laki-laki,1982-03-03,2023-08-02,,Married,1,D2,0.0,9.84,Finance & Accounting,Manager,8788022.866596315,,4,4,0
EM5716,Harto Hassanah,Kota Depok,Laki-laki,1990-05-19,2023-01-24,2023-06-13,Single,0,D2,5.0,9.15,HR,Staff,3276931.0,,1,3,0
EM3953,Talia Rajasa,Kota Jakarta Barat,Laki-laki,1992-02-01,2021-10-05,,Married,2,S1,0.0,9.15,HR,Junior,6648898.0,1.0,2,2,0
EM9005,Gading Mayasari,Kota Depok,Laki-laki,1977-03-14,2023-04-06,,Married,2,S1,3.0,9.84,Marketing,Senior,11263336.422253145,,3,3,0
EM14476,Yuliana Sitorus,Kota Jakarta Utara,Laki-laki,1998-02-22,2023-11-14,,Single,0,S1,0.0,9.53,Engineering & IT,Junior,5150405.0,,2,1,0
EM14440,Yono Rajasa,Kota Depok,Laki-laki,1999-01-27,2020-08-25,2023-12-21,Single,0,SLTA,4.0,9.02,Corporate Strategy & Communications,Staff,2574705.0,,2,3,0
EM7264,Putri Kuswandari,Kepulauan Seribu,Laki-laki,1983-04-12,2023-05-15,,Married,1,SLTA,2.0,9.65,Service & Support,Manager,9571380.683388934,,3,3,0
EM15046,Siti Wijayanti,Kota Jakarta Selatan,Laki-laki,1986-04-05,2020-10-14,,Divorce,0,D2,6.0,9.78,Engineering & IT,Staff,3872511.0,,1,2,0
EM14488,Kartika Uwais,Kota Jakarta Selatan,Perempuan,1982-11-18,2020-12-18,,Married,2,D2,4.0,9.07,Service & Support,Manager,9613617.572021378,,4,4,0
EM9614,Viktor Wijaya,Tangerang,Laki-laki,1977-09-24,2021-05-30,,Married,3,SLTA,8.0,9.44,Engineering & IT,Senior,12348210.76070946,,3,3,0
EM10015,Tania Zulaika,Kota Jakarta Barat,Perempuan,1998-10-10,2020-11-18,,Single,0,S1,0.0,9.69,HR,Junior,5223633.0,,2,2,0
EM13737,Asmadi Wasita,Kota Jakarta Timur,Perempuan,1976-11-27,2020-11-10,2024-04-22,Married,4,SLTA,1.0,9.19,Operations,Senior,13637930.901644489,,3,4,0
EM14044,Garang Permadi,Kota Bogor,Perempuan,1970-12-10,2024-02-07,,Married,0,S1,0.0,9.26,Finance & Accounting,Senior,11884374.831496203,,3,3,0
EM3555,Eka Aryani,Kabupaten Bekasi,Laki-laki,1991-02-15,2020-07-10,,Married,0,S1,0.0,9.12,Creative & Design,Junior,6347326.0,,3,1,0
EM3286,Kasiyah Mulyani,Tangerang,Perempuan,1979-12-13,2021-04-04,,Married,3,SLTA,10.0,9.77,Engineering & IT,Senior,11097810.927127635,,3,3,0
EM0754,Joko Mansur,Kabupaten Bekasi,Perempuan,1998-01-11,2021-10-10,,Married,1,D3,7.0,9.3,Marketing,Staff,3473848.0,,2,1,0
EM8844,Kamidin Suryatmi,Kota Depok,Perempuan,1988-04-05,2023-11-06,2024-03-15,Married,1,D1,4.0,9.83,Marketing,Staff,4317655.0,,3,3,0
EM9672,Rendy Nasyidah,Kota Jakarta Barat,Perempuan,1983-09-09,2020-11-20,,Married,0,S1,3.0,9.67,Operations,Manager,11379528.839408446,,4,3,0
EM9271,Aditya Wibisono,Tangerang,Laki-laki,1977-01-19,2021-07-24,2024-09-12,Married,1,SLTA,13.0,9.73,Operations,Senior,12068336.95254596,,4,4,0
EM5362,Bala Uwais,Kabupaten Bekasi,Perempuan,1969-11-27,2020-03-29,,Married,3,D3,2.0,9.15,Finance & Accounting,Manager,9316358.38890312,,4,4,0
EM15308,Ratih Sihombing,Kota Jakarta Timur,Laki-laki,1991-04-25,2024-10-21,,Single,0,S1,1.0,9.89,Service & Support,Junior,5237271.0,,3,1,1
EM7744,Julia Hariyah,Kabupaten Bekasi,Laki-laki,1984-12-07,2023-06-21,2023-10-06,Married,0,SLTA,5.0,9.6,Service & Support,Staff,2617636.0,,1,2,0
EM14994,Baktianto Suwarno,Kota Bogor,Laki-laki,1974-02-12,2020-10-08,,Married,3,S1,1.0,9.71,Finance & Accounting,Manager,13858190.868009338,,4,4,0
EM10996,Rahmi Winarsih,Kabupaten Bekasi,Perempuan,1993-05-09,2023-06-12,2023-12-19,Married,0,SLTA,10.0,9.61,Operations,Staff,2273764.0,,1,1,0
EM10469,Yulia Mahendra,Kota Jakarta Barat,Laki-laki,1972-04-14,2022-09-05,,Married,3,S1,,9.88,Creative & Design,Manager,14356664.983067252,,3,3,0
EM9405,Asmianto Widodo,Kota Jakarta Pusat,Laki-laki,1985-03-13,2024-08-18,,Married,2,SLTA,5.0,9.44,Finance & Accounting,Staff,2889483.0,,1,3,1
EM14045,Kacung Budiman,Kota Jakarta Pusat,Perempuan,1991-12-31,2023-02-09,2023-09-24,Married,1,SLTA,10.0,9.37,Corporate Strategy & Communications,Staff,1636464.0,,3,3,0
EM0970,Wahyu Kuswoyo,Kota Bogor,Perempuan,1972-06-15,2023-08-11,2024-04-01,Married,3,SLTA,3.0,9.27,Corporate Strategy & Communications,Senior,13623588.35424602,,4,4,0
EM5778,Banara Yuliarti,Kota Jakarta Timur,Laki-laki,1992-01-09,2020-08-21,2023-10-20,Married,0,D1,4.0,9.23,Finance & Accounting,Staff,3222482.0,,2,3,0
EM0963,Kayun Agustina,Kota Jakarta Pusat,Perempuan,1980-12-12,2020-07-25,,Married,2,D3,3.0,9.07,Creative & Design,Senior,10253277.481460532,1.0,3,3,0
EM2620,Jaya Suartini,Kota Jakarta Timur,Perempuan,1998-10-01,2020-09-08,,Married,1,S1,1.0,9.32,Finance & Accounting,Junior,5020603.0,,3,3,0
EM11710,Martani Laksita,Kabupaten Bogor,Perempuan,1976-06-16,2023-07-10,,Divorce,2,SLTA,3.0,9.31,Marketing,Manager,13784363.659040296,,3,4,0
EM13687,Yono Pudjiastuti,Kota Jakarta Pusat,Laki-laki,1984-05-15,2022-07-04,,Single,0,S1,4.0,9.28,Corporate Strategy & Communications,Junior,6231158.0,2.0,1,1,0
EM12543,Warsa Sitompul,Kabupaten Bekasi,Perempuan,1976-06-06,2024-06-13,2024-10-31,Married,1,D3,0.0,9.52,Corporate Strategy & Communications,Senior,6971223.078268415,,4,3,0
EM10629,Atmaja Kusumo,Kota Depok,Laki-laki,1982-11-28,2023-02-13,,Married,3,S1,2.0,9.55,Engineering & IT,Manager,12153175.658477506,,4,4,0
EM8358,Halima Nurdiyanti,Kota Bogor,Laki-laki,1991-05-14,2020-08-21,2024-01-22,Single,0,SLTA,7.0,9.77,Finance & Accounting,Staff,2752738.0,,3,2,0
